account_id,threat_level,failed_transactions
C1761639362,10,0
C1365149760,11,2
M881938050,7,2
C1051997565,0,2
M594459838,19,0
C116742531,14,6
C577730883,92,2
C1358597912,1,1
C1625384119,31,2
C516771813,13,4
C1881582412,14,0
C1471407934,21,3
C1517715737,30,4
C1838060526,3,3
C150363565,52,2
C678679830,58,0
M1900969638,22,2
C1698262529,11,3
C548545362,9,0
C100757025,35,2
C1950821471,14,11
M236977346,7,0
C1008443725,20,2
C1091071707,21,14
C546169259,89,1
C1296165679,51,2
M340079645,16,3
C190796820,58,12
C727303735,8,4
C2068518014,25,3
C244545756,47,3
C506087834,33,4
C1421713836,40,1
C1405718966,2,1
C2025365350,1,0
M316257116,16,2
C1013069669,48,4
C1706521642,4,0
C29733962,18,3
C499490143,27,1
C2014085277,13,2
C1624302315,43,11
C1671044117,29,1
C1626661706,55,1
M1755265084,92,2
C1444368813,17,4
M1780350710,29,1
C1704841255,46,1
C1271849064,11,13
C1617942206,18,1
C879312587,80,4
C821565979,13,14
C1523298482,22,14
C1577368915,26,0
C2080279552,27,37
M385664273,92,10
C569591407,6,1
C1179201775,6,1
C1102588648,26,2
C1080769764,26,20
C652141791,5,2
C366388260,59,0
C364641971,20,3
M1990438880,24,0
C898491395,14,4
M232242707,2,1
C1121964734,11,31
C1704175154,21,3
M1099966073,21,6
C2020457231,15,1
C711248671,57,0
C1689892621,11,7
C389603325,13,2
C704044648,43,0
C1896221738,26,4
C1079353841,0,8
M1801996181,50,3
C1752076772,2,1
C1570699013,13,3
C1907559960,27,2
C826798613,28,0
C86585530,28,1
C2131112952,43,2
C781553029,42,2
C491075302,27,3
C1187177567,13,3
C169162392,71,2
C1862678103,24,12
C1470379039,9,26
C2045535389,17,4
C976018906,14,1
C902074042,26,0
C1581958385,65,17
C141365404,36,4
C341622182,88,5
C303332232,3,0
M1974312936,5,4
C1459717487,18,5
M14838806,3,14
M953445259,10,4
C19394633,11,5
C396422289,52,3
M217000428,22,0
C1890289847,27,2
C1010072933,1,4
C674390184,14,1
C266220697,94,3
C159390890,22,3
M350250525,25,1
C1536728605,60,14
C1147650541,5,10
M481428429,13,2
C30060371,38,4
C510081389,68,4
C1862324369,18,9
M654358547,7,8
M1798180525,17,14
C1706811940,56,0
C1924580519,18,1
C1728975955,17,4
C10974087,41,0
C518217751,23,4
C840913038,17,0
C1283502874,4,0
C1892218074,79,0
C1876731592,0,0
C367272385,22,0
C441456509,7,2
C1713246574,1,1
C557227834,4,0
C1926142065,90,0
C907238984,14,2
C979350823,50,3
C402030958,55,37
C148702348,26,3
M1410474268,20,3
C276100482,54,4
C1972672306,16,2
M151702479,59,1
C1791598628,37,3
C501514348,21,0
C1946423527,33,3
C1958036475,2,1
C1215783470,6,2
C311448084,2,3
C1728420725,13,4
C1218276747,55,9
C1908212538,28,1
C768516867,18,2
C60117387,23,4
C1260990995,16,1
C1320176243,12,2
M364167301,24,4
C2064377910,29,22
C841507237,24,2
C1161545563,12,0
C299742405,16,13
C1045272475,24,1
C29144099,28,4
C167641584,41,9
C1052450554,19,3
C1286757799,65,0
C1225322232,12,0
C486724032,7,4
C1536497869,8,4
M539331895,24,2
C2109905271,46,1
C1980201508,41,3
C880730941,73,1
C1571691480,10,0
C1180627160,22,2
C553033993,42,0
M1487809855,80,2
C574758385,1,4
C315895571,19,4
C2051484374,17,0
M15590471,28,0
C1205471943,6,12
C523388917,26,0
C597638048,1,2
C526199326,56,4
C2085308345,2,2
C929706787,22,2
M1773835214,20,1
M897172394,37,3
M110540865,3,3
C661279586,1,1
C1857128616,23,0
C1830831031,54,8
C2035213346,37,4
C1535374186,11,0
C2097424275,31,3
C1795431331,22,3
C1700627285,14,11
C2107187691,10,2
C516545076,26,11
C1242324382,75,1
C2125667405,13,0
C1676113305,25,1
M1926653196,14,3
C579230638,20,0
C1130712247,25,2
M183438692,13,0
M1131174714,66,3
C1319991270,17,2
C806557418,60,10
C1987163387,16,0
C1232777513,27,1
C1090338431,15,5
C1406725055,11,2
C1205751574,31,6
C1850693652,93,0
C2037810492,6,0
C877028458,30,1
C350993487,52,0
M1368603789,13,1
C1202568375,5,3
C2122218537,11,9
M1251795732,6,3
C673889322,13,2
C1279945654,61,11
C333728968,77,0
C1250206610,54,3
C626689521,7,4
C1933754608,15,4
C942272221,21,8
M962193007,75,8
M1891907285,13,2
C277250376,58,2
C233092565,2,6
C2024748845,90,12
C628863005,56,1
C1179401486,6,1
C962360752,5,41
C356480504,28,5
C127342357,19,4
M115421026,18,3
C2115722288,45,3
C1714094966,0,1
C942047486,3,3
C916112049,95,7
C1818961858,13,3
C1622600988,9,3
M1206661167,38,0
C844080619,13,3
M1297027823,54,3
C1634200441,77,0
C856268776,25,4
M2054704088,15,3
C592326887,4,4
C1818945116,17,15
C1769947269,13,4
C1387009512,79,3
C681573491,52,14
M1770876272,41,47
M1093358788,14,0
C1909380466,7,3
C489664357,47,3
C660349819,2,1
M1843498006,21,14
C1783331478,21,26
M841540488,55,24
C1172704377,4,1
C1271197765,80,0
C880235683,36,0
M686738927,1,0
C1015322715,6,0
C1522993294,99,7
C533402594,1,0
C1136332970,35,3
C1706720242,24,4
C1936769237,14,13
M1928342269,28,2
C221200445,35,3
C2133475654,16,3
C41119186,98,0
C1318215736,74,2
C1268379935,33,2
M1499297115,28,0
C2019110541,26,1
C311449854,16,0
C900758936,14,2
C1561816848,20,1
C1838047837,5,3
C1684807831,28,0
C1006197526,17,1
C501670746,19,4
M1418177636,16,3
C242882081,26,5
M422423409,49,3
C2047143599,28,2
M1700105003,20,9
C921347828,15,0
M283760303,28,4
C1807079409,28,2
C1950176108,27,40
C279012429,89,4
M294201685,57,0
C233770292,26,3
C1894379581,52,6
C40635919,15,2
C1008379322,22,0
C1071845965,33,2
C1327863545,17,2
C873372890,11,3
C1304547531,3,4
C947612886,88,2
C781578392,29,2
C1997720696,54,3
C1575584182,6,3
C804070297,26,8
C1072416741,1,4
C1763603714,13,3
C877302181,2,11
C745610736,4,0
M1157806326,68,3
C1467105392,14,2
C1901198882,68,12
C735503600,22,1
C1877546143,69,6
C98282017,13,3
M1945510835,8,5
M1393959817,24,3
C1127219141,26,4
C2101131639,11,4
C714554308,17,3
C904669661,12,2
C1737911027,6,3
C2091174232,59,13
C124615142,19,4
M310106890,6,1
C57307912,10,3
C1199362446,16,4
C898496315,12,2
C1951822041,55,3
C1249706531,23,1
C178316473,2,4
C1676151951,13,4
C115209920,21,2
M1767510864,13,4
C1392468149,4,3
C366346401,14,0
M1566502359,1,2
C213620391,70,0
C1746247538,19,3
C1764727982,77,2
C231987382,27,1
C1660575632,18,8
M885002592,37,11
C182186642,45,11
C1464428552,25,0
C1481629605,2,4
C529588126,29,1
C1267887057,0,3
C1606818432,32,4
C369868816,60,0
C1305245838,76,3
M1579896624,19,4
C186009170,13,10
C237945477,19,46
C861944949,9,4
C1643941248,7,36
C1872341761,17,3
C121041917,1,1
C1635587214,18,3
C396789270,37,12
M34506889,25,1
C625743653,12,1
C124239782,29,7
C332132726,28,4
C1814066410,19,13
C1469609529,13,2
M1435401727,17,36
C1530694083,31,4
M84954292,25,3
C685167238,18,0
C1014021832,32,1
C667047499,23,0
M128887558,2,10
C1490141777,89,0
C1949188352,3,3
M235414760,20,17
C1013541289,2,3
C1004681509,23,1
C216560481,41,3
C261709091,31,0
C481939139,29,0
M447167861,77,3
C108506084,27,3
C2099647578,3,1
C1063738325,29,1
C1451224530,15,1
C2018429035,3,4
C1851705413,11,3
C783421312,56,4
C234304675,73,2
C192687260,52,4
C304364512,19,2
C1471576102,25,2
C1882131329,29,7
C1992945314,17,11
C336307904,8,11
C1332443944,64,2
C918004868,39,4
C1284579332,27,2
C1840897760,30,2
C1182248597,2,0
C1005190977,19,5
C1511785794,32,7
C1413557640,34,3
C348233249,28,11
C2090432901,52,2
C1420418310,0,4
C1347614148,31,2
M1378238911,25,47
C1517314686,0,4
M1858241519,45,2
M343305604,11,0
M96885290,26,3
C1562128298,93,0
C532695945,28,3
M715750227,37,1
C1997653485,64,1
C661020210,15,3
C583080865,11,4
C1136381702,83,4
C478592634,42,9
C1837848776,20,2
C1599354782,14,3
C650049739,3,4
M1676329257,5,1
C453422221,3,1
M1708337494,21,4
M1959152204,24,3
C2077336608,27,4
C4900996,63,1
C1309793082,22,13
C1973350008,16,3
C557452661,7,0
C1653691550,7,1
C1220116919,9,0
C2137334052,66,3
C725317629,78,2
C423322656,14,0
C1815482175,11,0
C815940886,0,3
C220454735,8,14
C2039553933,5,2
M235465214,9,0
C1208681218,0,5
C701938538,50,2
C173005542,7,14
C423787466,16,1
C1699703526,62,0
C141027131,0,0
C249069922,22,2
C1680963058,26,2
M380727021,12,0
C592745848,54,0
C333807000,7,3
M491184533,13,12
M404168993,91,4
C1116093245,20,2
C1175506351,0,3
C1128737692,46,13
C997029871,17,2
C906229621,7,2
C1494062071,12,13
M489214292,8,0
C946101072,20,3
M1236571074,43,9
C1756376418,21,0
C967838558,20,1
M690497584,41,10
C402023762,9,3
C507311282,9,11
C500604677,8,0
M1437543390,22,0
C1169820306,21,2
C1602937752,25,2
C1023800134,48,1
M35264930,29,2
M591012109,4,4
M1090842040,28,3
C1202243268,28,0
C1391601685,11,3
M499294166,17,2
C1084314216,54,4
M2018251191,57,0
C2065235345,18,1
M2122530618,8,0
C1539983421,14,3
C1372492756,0,3
C1932292203,54,6
M1132435796,26,4
M728843153,20,2
C267227958,81,4
C729242568,18,2
C1068430921,71,1
C519739006,15,2
C1293730363,8,25
M747391340,22,7
C1138192940,89,3
C1961386455,36,3
C1357242194,83,1
C592507270,14,4
C724956313,5,1
M2123652704,2,2
C566613868,3,13
M796435136,27,2
C2034736523,39,18
C289643955,70,3
C1519441931,7,1
C342836225,3,3
M339816879,30,25
C1855050403,11,1
C1539684079,9,4
C711364639,23,5
C1902935023,3,1
C1607581392,50,6
M1579331394,28,40
C1969796415,12,1
C685876983,16,31
C163052797,6,4
C1338147953,25,13
C1251935072,66,2
C1328934824,59,10
C447590471,14,5
C1410170135,26,4
C1200298032,24,1
C1543376585,4,4
C1727123614,20,0
C504021726,3,3
C928105619,2,1
C732929122,7,1
C143310414,27,2
C1165101870,15,1
C284249137,8,3
C1528703111,25,44
C211991447,8,0
C850560174,3,42
C1962383739,4,3
M1506107619,59,10
C1467441911,24,12
C1358193909,68,12
C259683300,29,9
C1266381141,4,2
C340508622,9,3
C505322414,40,0
C976450856,12,4
C1745391689,4,2
C1192284712,9,46
C1078279649,31,2
C1487827995,20,1
C401642992,74,4
C1801304065,32,0
C1676936261,2,3
M218354186,0,2
M139810853,6,2
C1284609923,25,1
C735610108,0,0
C1546532112,12,3
C612772446,15,0
C1412915170,35,2
M502322791,15,3
C1937334168,12,1
C2027341327,14,1
C1612198630,19,2
C157679407,99,3
C1062234927,54,1
C1758330277,8,22
C912754937,5,4
C939460136,10,2
C1092465037,0,0
C374319188,95,1
C1085331295,0,1
C1854524038,28,1
C1108501399,26,4
C1806186392,22,6
C1399659521,4,1
C1292838001,14,0
C936708484,19,5
M1949998224,4,1
C2060664104,12,1
C1228762616,58,6
C1234039942,47,3
M507615650,4,3
C529202595,13,7
C521223147,5,3
C2121228780,89,1
C976892853,12,1
C2014954494,29,2
C340862934,13,11
C131456904,30,1
C1161829065,0,2
C689713264,51,32
C1233032203,25,0
C114100536,58,2
C2038670336,12,4
M1350688119,32,2
C343243847,13,0
C1443591326,10,1
C205724800,49,0
M1243206442,3,0
C785253054,52,2
C1429559969,28,2
C1030974635,76,49
C1898811369,52,8
C1009617015,18,6
C796161526,6,2
C421196284,48,34
C1411464455,10,3
C944936248,3,3
C494349759,12,4
C1093276086,30,4
M224785087,10,33
C785987087,29,4
M1881878101,89,1
C275001042,28,18
C667346055,55,4
C855048520,50,3
C1905038030,21,0
C459195567,15,4
C860751761,17,1
C1335780052,5,3
C833942402,23,1
C340277496,50,1
C1591026569,8,2
C750753340,8,9
C60088589,8,0
C99756994,11,5
C139898552,9,0
C1074335355,28,4
C1218230715,5,4
C1931697987,11,0
C1078875805,0,7
C1510375387,12,3
C1153462433,24,9
C314811152,14,1
C932731431,91,29
C1866292696,94,4
C1736810162,15,2
C1354822789,67,5
C56210807,56,4
C770300650,52,3
C1489835124,6,4
C1432035830,9,4
C1889323500,76,4
C1597818351,22,0
C1937496036,5,2
M1484838975,24,3
C1596520985,54,2
M111959007,3,3
C1274738767,36,3
M744313562,1,3
C628088618,21,37
C65886589,95,49
M98635307,27,2
M949068571,13,14
C226482881,58,0
C1120053226,25,2
C1153642855,58,4
C2044086540,0,0
C925446004,24,4
M76995926,68,7
C1558754563,53,4
C1563520398,42,1
M2050113912,3,1
C2067562165,24,4
C415375205,29,12
M1176956259,2,1
C187250365,9,2
C1218854075,28,2
C1416700225,13,1
C837026618,28,3
C1270888457,9,0
M1753724837,26,10
M2041097400,47,0
C338589899,13,8
C1272345661,28,0
C346608680,13,3
C75850393,43,32
C567111343,3,5
M1739091943,46,1
C1161003529,9,0
C324244052,28,2
C1871060767,24,4
C950201553,81,2
C496808349,21,1
C663840853,0,4
C45742013,22,4
M1050884895,1,4
C28783325,90,0
C236436766,17,2
C1963962107,21,1
C1753343218,9,4
C638300239,13,3
C2019065398,27,14
M1185284889,47,2
C1610267199,6,3
C1904361294,39,9
M1847317246,38,3
C1711227796,9,5
C195913329,43,1
C2111890846,23,1
C2085174348,23,2
C1765167872,11,4
M934978311,7,3
C1520481176,30,1
C1498366839,86,6
C2082587026,58,3
C375679888,0,4
C1702357112,43,4
C1610850726,52,4
C1608186521,67,3
C1071145237,28,0
C41563134,5,1
C167452740,50,0
C1629316900,0,2
C480047769,27,1
M616561966,50,4
M1552874761,0,4
C526664945,4,2
C1778892487,52,4
C1104262356,51,4
C1423344817,8,8
C393579945,27,2
C1827491015,5,41
C1104272087,9,1
C690536781,27,46
C777564810,16,9
C909827342,19,1
C1402400291,4,8
C1279307827,10,3
C1789260561,17,4
C144023573,52,2
C412010733,8,3
C1155267827,13,13
C1284831468,41,29
C1429618952,7,7
C1517821417,42,3
C166405434,16,0
M599323963,24,0
C357215223,28,9
C1887303130,14,1
M204360383,1,3
C1373646133,7,1
C2142563949,19,2
C444235227,3,4
C189676250,23,0
C157462695,20,0
C416982864,4,40
C1188379504,12,0
C930038437,14,4
C1081741,9,4
C2012179133,26,3
M1180862248,29,1
C1195226335,12,1
C375036437,97,1
C431282902,86,0
C179370731,26,0
M682146629,52,4
M1127088399,16,1
C1701987996,71,0
C1755651727,58,2
C1784605806,17,14
M1663998297,6,1
C435031066,39,4
C1722646988,31,4
M1976752501,30,1
C1637373249,37,1
C316378784,3,4
C445094331,11,3
C1671832593,28,2
C402672170,13,12
C542116283,14,0
C1686460589,25,3
C1873931091,3,2
M1133115105,20,14
C895888924,93,2
C196884699,19,1
C1292333237,8,2
C1405984618,54,1
C1234206326,43,2
C906924291,9,13
C1586457903,19,1
C1703854136,7,2
C889078236,8,0
C1092165311,7,6
C1749993554,24,0
C1304773796,2,11
C420781357,39,34
C235145980,18,2
C689492476,35,0
C371965331,6,3
C1644319227,24,3
C961040287,6,1
C100823598,17,1
C425919336,53,1
C39639675,1,2
C1673508758,19,3
C2096784898,3,1
C1882650186,35,3
C1366832046,24,0
C503854063,6,12
C201409969,10,2
C673298372,21,3
C730985826,5,0
C1107417189,15,0
C418678558,5,37
C1974541605,9,33
C1757598776,21,2
C1270223061,6,2
C303839530,3,2
C1442046248,23,1
C1181399327,28,0
C529448138,11,0
C385755591,23,0
M1768128319,10,5
C2138161755,0,0
C1503032898,27,17
C1171094152,27,2
C1380726616,86,3
C541906336,70,8
C1473015073,13,13
C1417837233,52,2
C1156013519,11,4
C1100879366,6,3
C2034187431,3,2
C554300482,16,33
M1589302925,9,0
C23869295,41,1
M163539526,6,3
C2079444990,26,1
C929290836,19,3
C48954048,21,1
C374273241,10,7
C491266481,26,4
M1236489186,51,0
C770933690,17,0
C590038354,15,2
C425230676,1,0
C1014944449,86,9
C1056553185,10,1
C1150480290,16,1
C1849344973,16,2
C1827945015,0,0
M1556341499,3,10
C1144823315,14,2
C276059392,17,10
M1383374504,19,0
C1223687655,43,1
C1595604186,16,4
M859789847,14,4
C2114526274,33,13
C1132031662,7,4
M846530365,20,5
C612055607,74,2
C1443664970,17,0
M1861523270,2,4
C33877569,19,1
C1184900815,18,2
C1590888955,77,1
M1790396250,46,2
C440272599,23,2
C1112854588,39,7
C375833939,48,3
M650417608,27,3
C1593563915,23,0
C750681234,95,2
C377182860,12,2
C1076359470,15,0
M994450119,3,4
C1252383216,18,9
C447871039,46,13
C489499670,24,2
M1953434673,8,0
M296329812,13,3
C236844600,61,1
C693688507,29,4
C1866556148,33,3
C400258767,27,1
C611492581,23,4
C1262093560,33,0
M732463200,7,3
C2069938723,7,0
C735382876,74,1
M784951937,5,2
C11296054,19,4
C1910981740,10,3
C1508595070,17,1
C1312440131,8,0
C1429797707,37,3
C817045290,14,2
C2114028044,69,0
C1861830996,16,4
C614443215,40,3
C49677756,11,13
C1284037117,2,0
M1041521398,18,0
C1635230075,5,1
C1933158408,6,4
M938495808,27,5
M1524085628,25,9
C939129008,58,3
C2062211872,54,0
M781449013,21,4
C1625087474,7,3
C673388964,10,4
M2139368451,7,11
C1439691588,16,0
C1367992001,88,0
C185958558,22,11
C835076843,91,0
C2050438922,30,2
M1984960020,25,2
C1610140948,21,1
C1137415664,28,4
C1473767796,75,4
M942749387,50,1
M1743351248,5,3
M209815926,20,3
C1402386572,97,2
C378457751,5,1
C164986484,22,3
C2085672093,4,2
C424125288,4,29
C191560026,86,14
M208641856,23,3
C695806738,11,3
C702920423,29,1
C1863448390,26,3
C2088844990,89,42
C540941793,14,3
C633390016,18,2
M717580385,30,14
C930311375,40,4
C1181119607,11,8
C1471998742,26,0
C266418803,45,1
C1657147197,35,0
M1377092032,20,2
C449459629,17,1
C1822935112,26,9
M401877708,54,1
C124060033,12,2
C356843564,7,2
C1119901457,3,1
C1889040788,29,9
C1811241040,80,13
C807173004,13,0
C726653689,5,4
C1453812970,20,21
C1184039329,13,1
M1957208991,64,11
M393465272,18,1
C119368722,4,0
C1643284422,2,3
C1391674010,12,1
C148185454,5,0
C2134480376,49,1
C1280975291,19,4
C926748577,33,1
C427386347,23,9
M1355113898,11,11
M937870463,82,7
C1271245925,10,1
C1652604767,12,4
C742553992,87,12
C1366804249,11,4
C1469196421,12,0
C1078593188,25,0
C1249942022,17,1
M1053981241,10,3
M900780836,12,2
M304014478,11,3
C1334516123,18,3
C1523093071,84,3
C395584986,17,0
C109345079,15,2
C41951777,58,1
C1244949744,22,4
C1113432353,7,1
C964553303,14,2
M1703615219,4,2
M581604161,2,2
C566896533,35,4
C1768164796,26,1
C831894908,81,12
C1817853136,17,2
C1250662994,15,4
C1107578547,16,21
C1532787782,15,6
C1676236299,16,1
C2038021230,86,11
C1459394527,9,2
C671165308,9,2
C1894483816,13,2
C1671724589,26,0
M820595837,0,1
M941695784,39,3
M988501124,50,5
C266594026,26,1
M953273948,2,1
M1421965118,27,19
C1779035428,22,4
C383120917,6,13
C1402325013,21,13
C1897992858,25,0
C387520246,13,3
C1640697606,45,0
C713770722,1,3
C1526329531,29,25
C1582534629,51,2
C255901507,21,7
C808896389,13,1
C505147983,71,0
C1136009119,28,2
C1105589096,7,1
C2035117508,4,1
C728097044,21,3
C1506593155,37,1
C925862909,52,2
M1184903329,27,1
C73173589,0,1
C115228710,34,2
C1071947050,24,1
C1830172898,31,9
C1847853396,3,4
C1586876259,22,0
C225560210,69,1
C1492359254,86,1
C719763224,17,4
C219263376,5,38
C1733166399,26,4
M1730455724,17,0
C643261986,1,3
C2103579275,61,2
C1422654050,57,0
C2053561497,45,12
C1026542676,25,4
C1894313722,0,0
C1521769124,49,13
C1328311346,13,1
C855313863,2,0
C1236464470,44,5
C1956578375,39,0
M390407547,8,1
M2123125941,6,13
C1150651715,6,0
C31104657,75,4
C1482588472,9,2
C1144677004,6,0
C2095558798,13,39
C133986219,5,3
C430261453,23,1
C2143635145,45,0
C1876686843,50,4
C2114430394,59,3
M780566664,2,1
M1474427941,2,11
C128171747,20,0
C581070446,25,4
C958275791,83,4
C327588921,14,33
M1260518264,73,21
C762597253,45,3
C1750590086,29,10
M1576911124,17,0
C951701114,0,3
C747809770,25,3
C1405220014,82,2
C1293100805,31,0
M724409003,18,0
C982643137,4,3
C1094677791,0,0
C1922813419,7,1
C508269032,17,1
C888452041,11,4
C893743345,19,0
M824381106,18,0
C1997016505,27,0
C804433302,56,0
C1581037149,56,8
M1345315105,23,12
M449991004,32,5
C810460725,40,3
C658921428,28,2
C1877968471,27,3
C1442778560,23,3
C286939302,9,0
C549193644,23,3
C68370204,3,13
C1257536031,20,2
C1477383811,17,4
C146674309,47,1
C1897163540,25,13
C1023127138,25,3
C789356369,16,2
C1783916245,5,7
C1653110948,20,3
C895724729,11,14
M1801185443,11,2
C1466226385,15,0
C1224269094,21,34
C1985708453,34,2
M1968449137,77,3
C1578061452,20,0
M1970994616,80,4
C1182411263,28,2
M1098569324,24,0
M1382709610,93,1
C695595975,25,0
C952759841,24,2
C1540348925,29,2
C1267773174,42,1
C1169777213,5,1
M416301028,18,4
C1392242223,22,0
C578275140,23,0
C1158354416,28,1
C1009096314,10,13
C1862894954,3,4
C945001457,65,0
C1747478792,3,0
M699221172,19,3
C715374529,0,3
C1133962164,8,7
M40258,20,2
C236928139,52,1
C1613891951,3,2
C1093407378,25,4
C1133662382,1,0
C1442550189,21,2
C896115004,18,3
C662300367,12,3
C808863063,95,0
M1230273988,31,4
C1545800872,17,3
C1831601645,42,1
C967211886,14,3
C614547094,9,1
C820347376,66,3
C820105173,14,3
C669864057,22,1
C421629937,6,0
M515437713,22,5
C1409456487,48,0
C1590291695,2,5
C144425069,14,3
C138859185,11,1
C2110142143,17,48
C1021711504,16,4
M1598171050,10,2
C613935961,32,3
C1408650538,54,4
C1270617470,3,3
C1733879455,26,4
M1465868617,12,2
C70517828,22,0
C200489865,23,11
C1875884022,1,5
C239960853,20,3
C1198556471,14,1
C1092060923,14,5
M498171098,59,12
M626793208,38,11
C854668403,14,3
C57836047,21,4
C1811139437,2,0
C596139978,5,12
C606502023,13,2
C2049663598,16,3
C1008904912,20,2
M511033304,92,2
C1308193877,52,2
C1035510418,24,3
C689652584,57,5
C911368012,77,8
M1007803203,11,13
M1767128064,20,1
M843467202,20,4
C1446813796,97,0
C282425253,8,0
C1556134562,19,0
C1696185698,5,4
C1190748054,19,3
C1348891563,13,2
C930185769,9,2
M1653869494,19,2
C1852471994,25,1
C1647912430,78,4
M601273530,9,2
C105621575,2,3
C858674900,33,0
C7955325,63,1
C1284922807,88,12
C1456949196,14,0
C1278648375,7,1
C1402141312,14,1
C1546677803,26,3
C2102966302,17,3
C1297201216,6,3
C762349436,30,0
C46440931,38,2
C483615486,4,2
C1627094133,21,15
C1062972064,42,7
C1292848225,28,3
C1725809826,16,0
C1092761109,11,4
C1668094729,16,5
C168188060,10,0
C1633295019,20,2
C40717653,49,1
C1689959895,24,2
C147918095,2,3
C874624053,28,4
C659813197,19,2
C1318378772,89,1
C460599381,53,1
C638692323,10,8
C1783611111,24,11
C1182411653,54,2
C1942796865,17,4
C813115168,48,0
C563925716,19,1
C1887896039,7,9
C69123397,15,1
M215610711,14,2
M792636966,5,7
C1183699879,31,0
C579332360,11,1
C1160182615,22,2
C1817054241,38,14
C1168842835,9,43
C1991283883,35,2
C1215091891,2,0
C306471277,2,1
M2011465694,4,3
C1291615113,22,2
C932304841,64,1
M1367216169,24,2
C546923617,1,2
C1595280462,17,4
C1096380680,12,1
M60787988,5,4
C1544354753,44,7
C1396462311,21,3
C762779307,14,1
M1753370313,4,1
M1730390697,46,4
C1167754301,45,1
M787043595,71,14
M536209699,45,7
C414587860,48,0
C218507256,27,4
C1028654745,16,8
C1742941865,21,1
M21359298,36,4
C1841179218,22,7
C1123326385,37,4
C793793035,19,4
C1974888323,17,1
C1787956475,15,2
M1764307534,14,3
C2031882342,10,2
C58587789,21,4
C1349699557,16,0
M472576036,2,10
C186816501,19,12
M1515134068,14,2
C588781581,19,3
C778447404,0,23
C2145257306,13,10
C1022588026,19,3
C293848421,22,7
